geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Lyon County,driving,NA,Nevada,United States,2020-05-05,136.64
county,Lyon County,driving,NA,Nevada,United States,2020-05-06,127.76
county,Lyon County,driving,NA,Nevada,United States,2020-05-07,140.02
county,Lyon County,driving,NA,Nevada,United States,2020-05-08,157.54
county,Lyon County,driving,NA,Nevada,United States,2020-05-09,180.33
county,Lyon County,driving,NA,Nevada,United States,2020-05-10,204.97
county,Lyon County,driving,NA,Nevada,United States,2020-05-11,NA
county,Lyon County,driving,NA,Nevada,United States,2020-05-12,NA
county,Lyon County,driving,NA,Nevada,United States,2020-05-13,140.44
county,Lyon County,driving,NA,Nevada,United States,2020-05-14,143.47
county,Lyon County,driving,NA,Nevada,United States,2020-05-15,181.63
county,Lyon County,driving,NA,Nevada,United States,2020-05-16,166.25
county,Lyon County,driving,NA,Nevada,United States,2020-05-17,129.91
county,Lyon County,driving,NA,Nevada,United States,2020-05-18,142.33
county,Lyon County,driving,NA,Nevada,United States,2020-05-19,146.88
county,Lyon County,driving,NA,Nevada,United States,2020-05-20,153.51
county,Lyon County,driving,NA,Nevada,United States,2020-05-21,167.36
county,Lyon County,driving,NA,Nevada,United States,2020-05-22,207.25
county,Lyon County,driving,NA,Nevada,United States,2020-05-23,207.74
county,Lyon County,driving,NA,Nevada,United States,2020-05-24,176.89
county,Lyon County,driving,NA,Nevada,United States,2020-05-25,190.05
county,Lyon County,driving,NA,Nevada,United States,2020-05-26,159.01
county,Lyon County,driving,NA,Nevada,United States,2020-05-27,161.15
county,Lyon County,driving,NA,Nevada,United States,2020-05-28,160.21
county,Lyon County,driving,NA,Nevada,United States,2020-05-29,193.21
county,Lyon County,driving,NA,Nevada,United States,2020-05-30,174.93
county,Lyon County,driving,NA,Nevada,United States,2020-05-31,155.2
county,Lyon County,driving,NA,Nevada,United States,2020-06-01,155.1
county,Lyon County,driving,NA,Nevada,United States,2020-06-02,156.7
county,Lyon County,driving,NA,Nevada,United States,2020-06-03,166.58
county,Lyon County,driving,NA,Nevada,United States,2020-06-04,181.89
county,Lyon County,driving,NA,Nevada,United States,2020-06-05,192.46
county,Lyon County,driving,NA,Nevada,United States,2020-06-06,186.38
county,Lyon County,driving,NA,Nevada,United States,2020-06-07,156.08
county,Lyon County,driving,NA,Nevada,United States,2020-06-08,147.89
county,Lyon County,driving,NA,Nevada,United States,2020-06-09,156.18
county,Lyon County,driving,NA,Nevada,United States,2020-06-10,170.19
county,Lyon County,driving,NA,Nevada,United States,2020-06-11,189.6
county,Lyon County,driving,NA,Nevada,United States,2020-06-12,212.42
county,Lyon County,driving,NA,Nevada,United States,2020-06-13,206.27
county,Lyon County,driving,NA,Nevada,United States,2020-06-14,188.2
county,Lyon County,driving,NA,Nevada,United States,2020-06-15,177.47
county,Lyon County,driving,NA,Nevada,United States,2020-06-16,176.72
county,Lyon County,driving,NA,Nevada,United States,2020-06-17,183.55
county,Lyon County,driving,NA,Nevada,United States,2020-06-18,192.82
county,Lyon County,driving,NA,Nevada,United States,2020-06-19,234.92
county,Lyon County,driving,NA,Nevada,United States,2020-06-20,245.16
county,Lyon County,driving,NA,Nevada,United States,2020-06-21,184.53
county,Lyon County,driving,NA,Nevada,United States,2020-06-22,196.29
county,Lyon County,driving,NA,Nevada,United States,2020-06-23,183.39
county,Lyon County,driving,NA,Nevada,United States,2020-06-24,184.17
county,Lyon County,driving,NA,Nevada,United States,2020-06-25,209.04
county,Lyon County,driving,NA,Nevada,United States,2020-06-26,245.71
county,Lyon County,driving,NA,Nevada,United States,2020-06-27,228.41
county,Lyon County,driving,NA,Nevada,United States,2020-06-28,195.22
county,Lyon County,driving,NA,Nevada,United States,2020-06-29,184.4
county,Lyon County,driving,NA,Nevada,United States,2020-06-30,209.69
county,Lyon County,driving,NA,Nevada,United States,2020-07-01,223.15
county,Lyon County,driving,NA,Nevada,United States,2020-07-02,249.12
county,Lyon County,driving,NA,Nevada,United States,2020-07-03,267.43
county,Lyon County,driving,NA,Nevada,United States,2020-07-04,219.6
county,Lyon County,driving,NA,Nevada,United States,2020-07-05,214.14
county,Lyon County,driving,NA,Nevada,United States,2020-07-06,211.51
county,Lyon County,driving,NA,Nevada,United States,2020-07-07,220.61
county,Lyon County,driving,NA,Nevada,United States,2020-07-08,207.64
county,Lyon County,driving,NA,Nevada,United States,2020-07-09,194.18
county,Lyon County,driving,NA,Nevada,United States,2020-07-10,239.79
county,Lyon County,driving,NA,Nevada,United States,2020-07-11,237.19
county,Lyon County,driving,NA,Nevada,United States,2020-07-12,217.59
county,Lyon County,driving,NA,Nevada,United States,2020-07-13,180.4
county,Lyon County,driving,NA,Nevada,United States,2020-07-14,180.59
county,Lyon County,driving,NA,Nevada,United States,2020-07-15,196.55
county,Lyon County,driving,NA,Nevada,United States,2020-07-16,201.24
county,Lyon County,driving,NA,Nevada,United States,2020-07-17,234.33
county,Lyon County,driving,NA,Nevada,United States,2020-07-18,237.26
county,Lyon County,driving,NA,Nevada,United States,2020-07-19,198.34
county,Lyon County,driving,NA,Nevada,United States,2020-07-20,209.43
county,Lyon County,driving,NA,Nevada,United States,2020-07-21,201.07
county,Lyon County,driving,NA,Nevada,United States,2020-07-22,192.95
county,Lyon County,driving,NA,Nevada,United States,2020-07-23,202.02
county,Lyon County,driving,NA,Nevada,United States,2020-07-24,239.21
county,Lyon County,driving,NA,Nevada,United States,2020-07-25,242.98
county,Lyon County,driving,NA,Nevada,United States,2020-07-26,219.93
county,Lyon County,driving,NA,Nevada,United States,2020-07-27,197.95
county,Lyon County,driving,NA,Nevada,United States,2020-07-28,194.12
county,Lyon County,driving,NA,Nevada,United States,2020-07-29,199.15
county,Lyon County,driving,NA,Nevada,United States,2020-07-30,214.92
county,Lyon County,driving,NA,Nevada,United States,2020-07-31,235.89
county,Lyon County,driving,NA,Nevada,United States,2020-08-01,240.99
county,Lyon County,driving,NA,Nevada,United States,2020-08-02,211.38
county,Lyon County,driving,NA,Nevada,United States,2020-08-03,202.41
county,Lyon County,driving,NA,Nevada,United States,2020-08-04,195.22
county,Lyon County,driving,NA,Nevada,United States,2020-08-05,208.62
county,Lyon County,driving,NA,Nevada,United States,2020-08-06,226.11
county,Lyon County,driving,NA,Nevada,United States,2020-08-07,248.63
county,Lyon County,driving,NA,Nevada,United States,2020-08-08,233.32
county,Lyon County,driving,NA,Nevada,United States,2020-08-09,199.97
county,Lyon County,driving,NA,Nevada,United States,2020-08-10,199.67
county,Lyon County,driving,NA,Nevada,United States,2020-08-11,193.47
county,Lyon County,driving,NA,Nevada,United States,2020-08-12,198.57
county,Lyon County,driving,NA,Nevada,United States,2020-08-13,216.94
county,Lyon County,driving,NA,Nevada,United States,2020-08-14,303.67
county,Lyon County,driving,NA,Nevada,United States,2020-08-15,262.45
county,Lyon County,driving,NA,Nevada,United States,2020-08-16,210.01
county,Lyon County,driving,NA,Nevada,United States,2020-08-17,198.05
county,Lyon County,driving,NA,Nevada,United States,2020-08-18,191.97
county,Lyon County,driving,NA,Nevada,United States,2020-08-19,196.81
county,Lyon County,driving,NA,Nevada,United States,2020-08-20,211.41
county,Lyon County,driving,NA,Nevada,United States,2020-08-21,238.17
county,Lyon County,driving,NA,Nevada,United States,2020-08-22,222.59
county,Lyon County,driving,NA,Nevada,United States,2020-08-23,187.55
county,Lyon County,driving,NA,Nevada,United States,2020-08-24,186.77
county,Lyon County,driving,NA,Nevada,United States,2020-08-25,189.99
county,Lyon County,driving,NA,Nevada,United States,2020-08-26,189.76
county,Lyon County,driving,NA,Nevada,United States,2020-08-27,193.95
county,Lyon County,driving,NA,Nevada,United States,2020-08-28,222.98
county,Lyon County,driving,NA,Nevada,United States,2020-08-29,210.76
county,Lyon County,driving,NA,Nevada,United States,2020-08-30,186.67
county,Lyon County,driving,NA,Nevada,United States,2020-08-31,188.3
county,Lyon County,driving,NA,Nevada,United States,2020-09-01,190.34
county,Lyon County,driving,NA,Nevada,United States,2020-09-02,189.34
county,Lyon County,driving,NA,Nevada,United States,2020-09-03,216.91
county,Lyon County,driving,NA,Nevada,United States,2020-09-04,259.3
county,Lyon County,driving,NA,Nevada,United States,2020-09-05,250.26
county,Lyon County,driving,NA,Nevada,United States,2020-09-06,214.76
county,Lyon County,driving,NA,Nevada,United States,2020-09-07,211.61
county,Lyon County,driving,NA,Nevada,United States,2020-09-08,190.77
county,Lyon County,driving,NA,Nevada,United States,2020-09-09,200.49
county,Lyon County,driving,NA,Nevada,United States,2020-09-10,205.98
county,Lyon County,driving,NA,Nevada,United States,2020-09-11,217.62
county,Lyon County,driving,NA,Nevada,United States,2020-09-12,217.82
county,Lyon County,driving,NA,Nevada,United States,2020-09-13,175.13
county,Lyon County,driving,NA,Nevada,United States,2020-09-14,196.55
county,Lyon County,driving,NA,Nevada,United States,2020-09-15,189.47
county,Lyon County,driving,NA,Nevada,United States,2020-09-16,178.09
county,Lyon County,driving,NA,Nevada,United States,2020-09-17,192.17
county,Lyon County,driving,NA,Nevada,United States,2020-09-18,206.34
county,Lyon County,driving,NA,Nevada,United States,2020-09-19,205.69
county,Lyon County,driving,NA,Nevada,United States,2020-09-20,166.48
county,Lyon County,driving,NA,Nevada,United States,2020-09-21,195.58
county,Lyon County,driving,NA,Nevada,United States,2020-09-22,182.64
county,Lyon County,driving,NA,Nevada,United States,2020-09-23,200.94
county,Lyon County,driving,NA,Nevada,United States,2020-09-24,190.67
county,Lyon County,driving,NA,Nevada,United States,2020-09-25,219.6
county,Lyon County,driving,NA,Nevada,United States,2020-09-26,200.23
county,Lyon County,driving,NA,Nevada,United States,2020-09-27,173.47
county,Lyon County,driving,NA,Nevada,United States,2020-09-28,163.39
county,Lyon County,driving,NA,Nevada,United States,2020-09-29,167.59
county,Lyon County,driving,NA,Nevada,United States,2020-09-30,162.19
county,Lyon County,driving,NA,Nevada,United States,2020-10-01,176.59
county,Lyon County,driving,NA,Nevada,United States,2020-10-02,199.35
county,Lyon County,driving,NA,Nevada,United States,2020-10-03,192.56
county,Lyon County,driving,NA,Nevada,United States,2020-10-04,158.84
county,Lyon County,driving,NA,Nevada,United States,2020-10-05,172.72
county,Lyon County,driving,NA,Nevada,United States,2020-10-06,159.49
county,Lyon County,driving,NA,Nevada,United States,2020-10-07,168.01
county,Lyon County,driving,NA,Nevada,United States,2020-10-08,170.64
county,Lyon County,driving,NA,Nevada,United States,2020-10-09,202.21
county,Lyon County,driving,NA,Nevada,United States,2020-10-10,184.62
county,Lyon County,driving,NA,Nevada,United States,2020-10-11,159.92
county,Lyon County,driving,NA,Nevada,United States,2020-10-12,163.43
county,Lyon County,driving,NA,Nevada,United States,2020-10-13,147.63
county,Lyon County,driving,NA,Nevada,United States,2020-10-14,163.46
county,Lyon County,driving,NA,Nevada,United States,2020-10-15,175.26
county,Lyon County,driving,NA,Nevada,United States,2020-10-16,194.77
county,Lyon County,driving,NA,Nevada,United States,2020-10-17,194.6
county,Lyon County,driving,NA,Nevada,United States,2020-10-18,155.3
county,Lyon County,driving,NA,Nevada,United States,2020-10-19,160.27
county,Lyon County,driving,NA,Nevada,United States,2020-10-20,163.78
county,Lyon County,driving,NA,Nevada,United States,2020-10-21,174.35
county,Lyon County,driving,NA,Nevada,United States,2020-10-22,169.05
county,Lyon County,driving,NA,Nevada,United States,2020-10-23,193.56
county,Lyon County,driving,NA,Nevada,United States,2020-10-24,191.42
county,Lyon County,driving,NA,Nevada,United States,2020-10-25,153.45
county,Lyon County,driving,NA,Nevada,United States,2020-10-26,167.85
county,Lyon County,driving,NA,Nevada,United States,2020-10-27,156.6
county,Lyon County,driving,NA,Nevada,United States,2020-10-28,160.6
county,Lyon County,driving,NA,Nevada,United States,2020-10-29,188.98
county,Lyon County,driving,NA,Nevada,United States,2020-10-30,184.95
county,Lyon County,driving,NA,Nevada,United States,2020-10-31,160.08
county,Lyon County,driving,NA,Nevada,United States,2020-11-01,138.56
county,Lyon County,driving,NA,Nevada,United States,2020-11-02,156.31
county,Lyon County,driving,NA,Nevada,United States,2020-11-03,144.7
county,Lyon County,driving,NA,Nevada,United States,2020-11-04,141.16
county,Lyon County,driving,NA,Nevada,United States,2020-11-05,153.19
county,Lyon County,driving,NA,Nevada,United States,2020-11-06,152.63
county,Lyon County,driving,NA,Nevada,United States,2020-11-07,134.14
county,Lyon County,driving,NA,Nevada,United States,2020-11-08,110.14
county,Lyon County,driving,NA,Nevada,United States,2020-11-09,151.43
county,Lyon County,driving,NA,Nevada,United States,2020-11-10,136.15
county,Lyon County,driving,NA,Nevada,United States,2020-11-11,134.59
county,Lyon County,driving,NA,Nevada,United States,2020-11-12,122.11
county,Lyon County,driving,NA,Nevada,United States,2020-11-13,150.78
county,Lyon County,driving,NA,Nevada,United States,2020-11-14,130.72
county,Lyon County,driving,NA,Nevada,United States,2020-11-15,111.44
county,Lyon County,driving,NA,Nevada,United States,2020-11-16,136.93
county,Lyon County,driving,NA,Nevada,United States,2020-11-17,178.61
county,Lyon County,driving,NA,Nevada,United States,2020-11-18,149.77
county,Lyon County,driving,NA,Nevada,United States,2020-11-19,142.46
county,Lyon County,driving,NA,Nevada,United States,2020-11-20,158.06
county,Lyon County,driving,NA,Nevada,United States,2020-11-21,141.09
county,Lyon County,driving,NA,Nevada,United States,2020-11-22,121.81
county,Lyon County,driving,NA,Nevada,United States,2020-11-23,152.15
county,Lyon County,driving,NA,Nevada,United States,2020-11-24,139.76
county,Lyon County,driving,NA,Nevada,United States,2020-11-25,167.82
county,Lyon County,driving,NA,Nevada,United States,2020-11-26,90.83
county,Lyon County,driving,NA,Nevada,United States,2020-11-27,126.11
county,Lyon County,driving,NA,Nevada,United States,2020-11-28,138.78
county,Lyon County,driving,NA,Nevada,United States,2020-11-29,140.9
county,Lyon County,driving,NA,Nevada,United States,2020-11-30,124.93
county,Lyon County,driving,NA,Nevada,United States,2020-12-01,128.61
county,Lyon County,driving,NA,Nevada,United States,2020-12-02,128.02
county,Lyon County,driving,NA,Nevada,United States,2020-12-03,127.41
county,Lyon County,driving,NA,Nevada,United States,2020-12-04,142.65
county,Lyon County,driving,NA,Nevada,United States,2020-12-05,129.97
county,Lyon County,driving,NA,Nevada,United States,2020-12-06,105.92
county,Lyon County,driving,NA,Nevada,United States,2020-12-07,121.39
county,Lyon County,driving,NA,Nevada,United States,2020-12-08,124.84
county,Lyon County,driving,NA,Nevada,United States,2020-12-09,123.18
county,Lyon County,driving,NA,Nevada,United States,2020-12-10,123.47
county,Lyon County,driving,NA,Nevada,United States,2020-12-11,151.92
county,Lyon County,driving,NA,Nevada,United States,2020-12-12,134.4
county,Lyon County,driving,NA,Nevada,United States,2020-12-13,102.5
county,Lyon County,driving,NA,Nevada,United States,2020-12-14,118.95
county,Lyon County,driving,NA,Nevada,United States,2020-12-15,133.78
county,Lyon County,driving,NA,Nevada,United States,2020-12-16,119.77
county,Lyon County,driving,NA,Nevada,United States,2020-12-17,129.68
county,Lyon County,driving,NA,Nevada,United States,2020-12-18,140.54
county,Lyon County,driving,NA,Nevada,United States,2020-12-19,147.14
county,Lyon County,driving,NA,Nevada,United States,2020-12-20,114.04
county,Lyon County,driving,NA,Nevada,United States,2020-12-21,132.83
county,Lyon County,driving,NA,Nevada,United States,2020-12-22,137.84
county,Lyon County,driving,NA,Nevada,United States,2020-12-23,146.23
county,Lyon County,driving,NA,Nevada,United States,2020-12-24,117.33
county,Lyon County,driving,NA,Nevada,United States,2020-12-25,77.63
county,Lyon County,driving,NA,Nevada,United States,2020-12-26,115.77
county,Lyon County,driving,NA,Nevada,United States,2020-12-27,125.33
county,Lyon County,driving,NA,Nevada,United States,2020-12-28,134.17
county,Lyon County,driving,NA,Nevada,United States,2020-12-29,137.91
county,Lyon County,driving,NA,Nevada,United States,2020-12-30,151.63
county,Lyon County,driving,NA,Nevada,United States,2020-12-31,144.54
county,Lyon County,driving,NA,Nevada,United States,2021-01-01,121.88
county,Lyon County,driving,NA,Nevada,United States,2021-01-02,138.1
county,Lyon County,driving,NA,Nevada,United States,2021-01-03,119.77
county,Lyon County,driving,NA,Nevada,United States,2021-01-04,128.48
county,Lyon County,driving,NA,Nevada,United States,2021-01-05,128.35
county,Lyon County,driving,NA,Nevada,United States,2021-01-06,126.82
county,Lyon County,driving,NA,Nevada,United States,2021-01-07,131.5
county,Lyon County,driving,NA,Nevada,United States,2021-01-08,142.85
county,Lyon County,driving,NA,Nevada,United States,2021-01-09,134.01
county,Lyon County,driving,NA,Nevada,United States,2021-01-10,108.09
county,Lyon County,driving,NA,Nevada,United States,2021-01-11,132.83
county,Lyon County,driving,NA,Nevada,United States,2021-01-12,133.49
county,Lyon County,driving,NA,Nevada,United States,2021-01-13,140.57
county,Lyon County,driving,NA,Nevada,United States,2021-01-14,131.96
county,Lyon County,driving,NA,Nevada,United States,2021-01-15,156.83
county,Lyon County,driving,NA,Nevada,United States,2021-01-16,149.09
county,Lyon County,driving,NA,Nevada,United States,2021-01-17,127.08
county,Lyon County,driving,NA,Nevada,United States,2021-01-18,134.36
county,Lyon County,driving,NA,Nevada,United States,2021-01-19,133.42
county,Lyon County,driving,NA,Nevada,United States,2021-01-20,134.01
county,Lyon County,driving,NA,Nevada,United States,2021-01-21,129.45
county,Lyon County,driving,NA,Nevada,United States,2021-01-22,159.98
county,Lyon County,driving,NA,Nevada,United States,2021-01-23,130.36
county,Lyon County,driving,NA,Nevada,United States,2021-01-24,108.91
county,Lyon County,driving,NA,Nevada,United States,2021-01-25,159.66
county,Lyon County,driving,NA,Nevada,United States,2021-01-26,137.55
county,Lyon County,driving,NA,Nevada,United States,2021-01-27,126.04
county,Lyon County,driving,NA,Nevada,United States,2021-01-28,123.86
county,Lyon County,driving,NA,Nevada,United States,2021-01-29,163.72
county,Lyon County,driving,NA,Nevada,United States,2021-01-30,130.36
county,Lyon County,driving,NA,Nevada,United States,2021-01-31,120.87
county,Lyon County,driving,NA,Nevada,United States,2021-02-01,136.64
county,Lyon County,driving,NA,Nevada,United States,2021-02-02,125.07
county,Lyon County,driving,NA,Nevada,United States,2021-02-03,134.75
county,Lyon County,driving,NA,Nevada,United States,2021-02-04,131.79
county,Lyon County,driving,NA,Nevada,United States,2021-02-05,154.62
county,Lyon County,driving,NA,Nevada,United States,2021-02-06,126.76
county,Lyon County,driving,NA,Nevada,United States,2021-02-07,110.6
county,Lyon County,driving,NA,Nevada,United States,2021-02-08,127.89
county,Lyon County,driving,NA,Nevada,United States,2021-02-09,131.37
county,Lyon County,driving,NA,Nevada,United States,2021-02-10,141.12
county,Lyon County,driving,NA,Nevada,United States,2021-02-11,138.91
county,Lyon County,driving,NA,Nevada,United States,2021-02-12,169.77
county,Lyon County,driving,NA,Nevada,United States,2021-02-13,136.77
county,Lyon County,driving,NA,Nevada,United States,2021-02-14,124.58
county,Lyon County,driving,NA,Nevada,United States,2021-02-15,125.62
county,Lyon County,driving,NA,Nevada,United States,2021-02-16,133.78
county,Lyon County,driving,NA,Nevada,United States,2021-02-17,139.4
county,Lyon County,driving,NA,Nevada,United States,2021-02-18,141.32
county,Lyon County,driving,NA,Nevada,United States,2021-02-19,147.3
county,Lyon County,driving,NA,Nevada,United States,2021-02-20,161.15
county,Lyon County,driving,NA,Nevada,United States,2021-02-21,126.56
county,Lyon County,driving,NA,Nevada,United States,2021-02-22,138.1
county,Lyon County,driving,NA,Nevada,United States,2021-02-23,169.64
county,Lyon County,driving,NA,Nevada,United States,2021-02-24,137.19
county,Lyon County,driving,NA,Nevada,United States,2021-02-25,150.39
county,Lyon County,driving,NA,Nevada,United States,2021-02-26,172.46
county,Lyon County,driving,NA,Nevada,United States,2021-02-27,151.66
county,Lyon County,driving,NA,Nevada,United States,2021-02-28,131.44
county,Lyon County,driving,NA,Nevada,United States,2021-03-01,137.78
county,Lyon County,driving,NA,Nevada,United States,2021-03-02,145.87
county,Lyon County,driving,NA,Nevada,United States,2021-03-03,154.62
county,Lyon County,driving,NA,Nevada,United States,2021-03-04,155.23
county,Lyon County,driving,NA,Nevada,United States,2021-03-05,171.55
county,Lyon County,driving,NA,Nevada,United States,2021-03-06,156.89
county,Lyon County,driving,NA,Nevada,United States,2021-03-07,135.99
county,Lyon County,driving,NA,Nevada,United States,2021-03-08,145.61
county,Lyon County,driving,NA,Nevada,United States,2021-03-09,150
county,Lyon County,driving,NA,Nevada,United States,2021-03-10,157.51
county,Lyon County,driving,NA,Nevada,United States,2021-03-11,155.72
county,Nye County,driving,NA,Nevada,United States,2020-01-13,100
county,Nye County,driving,NA,Nevada,United States,2020-01-14,108.01
county,Nye County,driving,NA,Nevada,United States,2020-01-15,109.37
county,Nye County,driving,NA,Nevada,United States,2020-01-16,114.43
county,Nye County,driving,NA,Nevada,United States,2020-01-17,132.9
county,Nye County,driving,NA,Nevada,United States,2020-01-18,128.92
county,Nye County,driving,NA,Nevada,United States,2020-01-19,110.01
county,Nye County,driving,NA,Nevada,United States,2020-01-20,135.6
county,Nye County,driving,NA,Nevada,United States,2020-01-21,115.66
county,Nye County,driving,NA,Nevada,United States,2020-01-22,115.57
county,Nye County,driving,NA,Nevada,United States,2020-01-23,117.05
county,Nye County,driving,NA,Nevada,United States,2020-01-24,131.26
county,Nye County,driving,NA,Nevada,United States,2020-01-25,126.36
county,Nye County,driving,NA,Nevada,United States,2020-01-26,109.98
county,Nye County,driving,NA,Nevada,United States,2020-01-27,117.77
county,Nye County,driving,NA,Nevada,United States,2020-01-28,116.96
county,Nye County,driving,NA,Nevada,United States,2020-01-29,109.01
county,Nye County,driving,NA,Nevada,United States,2020-01-30,117.35
county,Nye County,driving,NA,Nevada,United States,2020-01-31,123.92
county,Nye County,driving,NA,Nevada,United States,2020-02-01,126.84
county,Nye County,driving,NA,Nevada,United States,2020-02-02,88.35
county,Nye County,driving,NA,Nevada,United States,2020-02-03,119.33
county,Nye County,driving,NA,Nevada,United States,2020-02-04,118.24
county,Nye County,driving,NA,Nevada,United States,2020-02-05,112.46
county,Nye County,driving,NA,Nevada,United States,2020-02-06,123.94
county,Nye County,driving,NA,Nevada,United States,2020-02-07,135.09
county,Nye County,driving,NA,Nevada,United States,2020-02-08,127.78
county,Nye County,driving,NA,Nevada,United States,2020-02-09,113.04
county,Nye County,driving,NA,Nevada,United States,2020-02-10,124.25
county,Nye County,driving,NA,Nevada,United States,2020-02-11,116.52
county,Nye County,driving,NA,Nevada,United States,2020-02-12,122.11
county,Nye County,driving,NA,Nevada,United States,2020-02-13,135.04
county,Nye County,driving,NA,Nevada,United States,2020-02-14,155.14
county,Nye County,driving,NA,Nevada,United States,2020-02-15,162.29
county,Nye County,driving,NA,Nevada,United States,2020-02-16,129.7
county,Nye County,driving,NA,Nevada,United States,2020-02-17,149.81
county,Nye County,driving,NA,Nevada,United States,2020-02-18,138.07
county,Nye County,driving,NA,Nevada,United States,2020-02-19,131.87
county,Nye County,driving,NA,Nevada,United States,2020-02-20,152.47
county,Nye County,driving,NA,Nevada,United States,2020-02-21,168.99
county,Nye County,driving,NA,Nevada,United States,2020-02-22,149.61
county,Nye County,driving,NA,Nevada,United States,2020-02-23,153.84
county,Nye County,driving,NA,Nevada,United States,2020-02-24,127
county,Nye County,driving,NA,Nevada,United States,2020-02-25,131.31
county,Nye County,driving,NA,Nevada,United States,2020-02-26,139.02
county,Nye County,driving,NA,Nevada,United States,2020-02-27,142.83
county,Nye County,driving,NA,Nevada,United States,2020-02-28,150.61
county,Nye County,driving,NA,Nevada,United States,2020-02-29,146.91
county,Nye County,driving,NA,Nevada,United States,2020-03-01,133.95
county,Nye County,driving,NA,Nevada,United States,2020-03-02,137.74
county,Nye County,driving,NA,Nevada,United States,2020-03-03,136.12
county,Nye County,driving,NA,Nevada,United States,2020-03-04,141.99
county,Nye County,driving,NA,Nevada,United States,2020-03-05,143.35
county,Nye County,driving,NA,Nevada,United States,2020-03-06,151.47
county,Nye County,driving,NA,Nevada,United States,2020-03-07,143.85
county,Nye County,driving,NA,Nevada,United States,2020-03-08,138.57
county,Nye County,driving,NA,Nevada,United States,2020-03-09,140.46
county,Nye County,driving,NA,Nevada,United States,2020-03-10,126.5
county,Nye County,driving,NA,Nevada,United States,2020-03-11,134.96
county,Nye County,driving,NA,Nevada,United States,2020-03-12,138.49
county,Nye County,driving,NA,Nevada,United States,2020-03-13,149.83
county,Nye County,driving,NA,Nevada,United States,2020-03-14,156.45
county,Nye County,driving,NA,Nevada,United States,2020-03-15,128.31
county,Nye County,driving,NA,Nevada,United States,2020-03-16,126.86
county,Nye County,driving,NA,Nevada,United States,2020-03-17,118.1
county,Nye County,driving,NA,Nevada,United States,2020-03-18,127.22
county,Nye County,driving,NA,Nevada,United States,2020-03-19,117.94
county,Nye County,driving,NA,Nevada,United States,2020-03-20,118.52
county,Nye County,driving,NA,Nevada,United States,2020-03-21,112.85
county,Nye County,driving,NA,Nevada,United States,2020-03-22,99.28
county,Nye County,driving,NA,Nevada,United States,2020-03-23,87.65
county,Nye County,driving,NA,Nevada,United States,2020-03-24,101.97
county,Nye County,driving,NA,Nevada,United States,2020-03-25,95.41
county,Nye County,driving,NA,Nevada,United States,2020-03-26,96.16
county,Nye County,driving,NA,Nevada,United States,2020-03-27,111.07
county,Nye County,driving,NA,Nevada,United States,2020-03-28,102.06
county,Nye County,driving,NA,Nevada,United States,2020-03-29,81.98
county,Nye County,driving,NA,Nevada,United States,2020-03-30,86.74
county,Nye County,driving,NA,Nevada,United States,2020-03-31,109.18
county,Nye County,driving,NA,Nevada,United States,2020-04-01,91.94
county,Nye County,driving,NA,Nevada,United States,2020-04-02,90.68
county,Nye County,driving,NA,Nevada,United States,2020-04-03,93.21
county,Nye County,driving,NA,Nevada,United States,2020-04-04,99.53
county,Nye County,driving,NA,Nevada,United States,2020-04-05,73.75
county,Nye County,driving,NA,Nevada,United States,2020-04-06,76.08
county,Nye County,driving,NA,Nevada,United States,2020-04-07,74.75
county,Nye County,driving,NA,Nevada,United States,2020-04-08,76.72
county,Nye County,driving,NA,Nevada,United States,2020-04-09,86.68
county,Nye County,driving,NA,Nevada,United States,2020-04-10,92.91
county,Nye County,driving,NA,Nevada,United States,2020-04-11,93.46
county,Nye County,driving,NA,Nevada,United States,2020-04-12,69.86
county,Nye County,driving,NA,Nevada,United States,2020-04-13,89.15
county,Nye County,driving,NA,Nevada,United States,2020-04-14,90.6
county,Nye County,driving,NA,Nevada,United States,2020-04-15,97.83
county,Nye County,driving,NA,Nevada,United States,2020-04-16,94.72
county,Nye County,driving,NA,Nevada,United States,2020-04-17,100.5
county,Nye County,driving,NA,Nevada,United States,2020-04-18,112.18
county,Nye County,driving,NA,Nevada,United States,2020-04-19,96.08
county,Nye County,driving,NA,Nevada,United States,2020-04-20,89.35
county,Nye County,driving,NA,Nevada,United States,2020-04-21,97.58
county,Nye County,driving,NA,Nevada,United States,2020-04-22,105.59
county,Nye County,driving,NA,Nevada,United States,2020-04-23,102.75
county,Nye County,driving,NA,Nevada,United States,2020-04-24,125.56
county,Nye County,driving,NA,Nevada,United States,2020-04-25,108.09
county,Nye County,driving,NA,Nevada,United States,2020-04-26,97.83
county,Nye County,driving,NA,Nevada,United States,2020-04-27,101.64
county,Nye County,driving,NA,Nevada,United States,2020-04-28,110.46
county,Nye County,driving,NA,Nevada,United States,2020-04-29,109.71
county,Nye County,driving,NA,Nevada,United States,2020-04-30,99.19
county,Nye County,driving,NA,Nevada,United States,2020-05-01,127.7
county,Nye County,driving,NA,Nevada,United States,2020-05-02,127.47
county,Nye County,driving,NA,Nevada,United States,2020-05-03,108.43
county,Nye County,driving,NA,Nevada,United States,2020-05-04,101.95
county,Nye County,driving,NA,Nevada,United States,2020-05-05,117.94
county,Nye County,driving,NA,Nevada,United States,2020-05-06,115.1
