geo_type,region,transportation_type,alternative_name,sub.region,country,date,relative_mobility
county,Iowa County,driving,NA,Wisconsin,United States,2020-10-30,214.15
county,Iowa County,driving,NA,Wisconsin,United States,2020-10-31,196.61
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-01,156.65
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-02,140.55
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-03,130.96
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-04,130.83
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-05,147.2
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-06,192.31
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-07,226.73
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-08,166.1
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-09,124.19
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-10,103.65
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-11,128.03
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-12,123.6
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-13,160.17
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-14,163.95
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-15,117.8
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-16,113.95
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-17,116.1
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-18,124.84
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-19,141.79
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-20,175.29
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-21,144.33
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-22,131.88
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-23,145.57
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-24,119.1
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-25,144.07
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-26,87.68
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-27,149.15
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-28,156.98
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-29,149.28
county,Iowa County,driving,NA,Wisconsin,United States,2020-11-30,109.32
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-01,121.97
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-02,119.56
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-03,131.42
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-04,156.45
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-05,155.28
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-06,128.16
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-07,117.14
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-08,127.38
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-09,129.86
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-10,125.88
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-11,135.59
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-12,103.19
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-13,123.73
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-14,124.12
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-15,123.08
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-16,138.53
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-17,129.07
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-18,162.84
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-19,149.61
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-20,129.4
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-21,128.23
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-22,143.09
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-23,139.24
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-24,100.39
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-25,80.18
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-26,133.25
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-27,129.6
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-28,144.72
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-29,118.45
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-30,112.26
county,Iowa County,driving,NA,Wisconsin,United States,2020-12-31,153.32
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-01,109.32
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-02,150.98
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-03,140.03
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-04,130.25
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-05,133.64
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-06,118.71
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-07,131.1
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-08,155.61
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-09,164.86
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-10,123.27
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-11,124.45
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-12,131.23
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-13,131.23
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-14,118.32
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-15,140.68
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-16,138.27
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-17,136.18
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-18,140.22
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-19,126.86
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-20,128.49
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-21,132.2
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-22,154.89
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-23,157.17
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-24,115.12
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-25,110.69
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-26,79.4
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-27,126.08
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-28,137.29
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-29,160.1
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-30,131.1
county,Iowa County,driving,NA,Wisconsin,United States,2021-01-31,95.96
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-01,121.06
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-02,117.86
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-03,127.64
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-04,86.9
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-05,127.51
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-06,152.22
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-07,109.71
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-08,118.64
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-09,114.28
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-10,125.1
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-11,136.51
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-12,153.26
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-13,117.14
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-14,107.95
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-15,100.65
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-16,118.12
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-17,130.83
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-18,135.4
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-19,171.84
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-20,172.82
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-21,126.73
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-22,120.53
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-23,127.51
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-24,131.1
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-25,137.03
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-26,177.05
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-27,182.46
county,Iowa County,driving,NA,Wisconsin,United States,2021-02-28,160.82
county,Iowa County,driving,NA,Wisconsin,United States,2021-03-01,128.23
county,Iowa County,driving,NA,Wisconsin,United States,2021-03-02,126.66
county,Iowa County,driving,NA,Wisconsin,United States,2021-03-03,143.35
county,Iowa County,driving,NA,Wisconsin,United States,2021-03-04,145.05
county,Iowa County,driving,NA,Wisconsin,United States,2021-03-05,169.23
county,Iowa County,driving,NA,Wisconsin,United States,2021-03-06,201.43
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-13,100
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-14,91.52
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-15,90
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-16,115.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-17,127.47
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-18,86.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-19,125.9
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-20,114.94
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-21,95.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-22,93.03
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-23,100.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-24,145.67
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-25,131.8
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-26,126.97
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-27,81.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-28,91.46
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-29,94.94
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-30,102.02
county,Jackson County,driving,NA,Wisconsin,United States,2020-01-31,161.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-01,130
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-02,120.96
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-03,89.1
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-04,88.37
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-05,91.69
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-06,112.13
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-07,156.8
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-08,142.47
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-09,165.51
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-10,98.31
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-11,96.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-12,88.88
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-13,110.11
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-14,189.83
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-15,150.56
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-16,152.7
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-17,120.84
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-18,103.93
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-19,98.31
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-20,117.36
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-21,170.67
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-22,141.12
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-23,170.51
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-24,94.16
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-25,92.42
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-26,90.73
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-27,127.13
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-28,180.79
county,Jackson County,driving,NA,Wisconsin,United States,2020-02-29,156.85
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-01,176.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-02,94.33
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-03,105.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-04,103.71
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-05,133.26
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-06,216.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-07,162.13
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-08,177.98
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-09,112.3
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-10,107.98
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-11,118.99
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-12,141.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-13,177.19
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-14,134.66
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-15,148.15
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-16,106.24
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-17,102.7
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-18,100.51
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-19,96.01
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-20,110.73
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-21,105.06
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-22,85.67
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-23,76.46
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-24,66.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-25,62.42
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-26,69.21
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-27,80.9
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-28,61.24
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-29,55.06
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-30,74.66
county,Jackson County,driving,NA,Wisconsin,United States,2020-03-31,59.21
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-01,63.2
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-02,62.75
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-03,67.3
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-04,66.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-05,62.08
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-06,60.73
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-07,61.18
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-08,62.47
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-09,62.19
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-10,75.84
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-11,62.47
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-12,56.97
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-13,70
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-14,59.21
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-15,71.07
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-16,73.88
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-17,84.89
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-18,89.49
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-19,79.04
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-20,71.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-21,68.76
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-22,77.13
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-23,83.88
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-24,99.55
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-25,95.56
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-26,98.15
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-27,91.8
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-28,81.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-29,90.11
county,Jackson County,driving,NA,Wisconsin,United States,2020-04-30,92.98
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-01,128.03
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-02,124.44
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-03,98.99
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-04,93.37
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-05,81.69
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-06,104.78
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-07,116.8
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-08,132.7
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-09,128.76
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-10,103.15
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-11,NA
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-12,NA
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-13,107.98
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-14,126.46
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-15,158.31
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-16,159.44
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-17,133.93
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-18,119.38
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-19,130.28
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-20,137.53
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-21,152.81
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-22,212.64
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-23,184.44
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-24,156.52
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-25,196.01
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-26,140.67
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-27,139.94
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-28,154.21
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-29,211.12
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-30,198.76
county,Jackson County,driving,NA,Wisconsin,United States,2020-05-31,192.98
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-01,157.02
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-02,146.52
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-03,145.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-04,181.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-05,231.24
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-06,227.19
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-07,219.49
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-08,207.08
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-09,158.2
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-10,153.37
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-11,204.72
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-12,295.96
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-13,269.33
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-14,261.74
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-15,181.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-16,168.09
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-17,178.09
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-18,227.42
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-19,266.8
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-20,243.88
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-21,253.54
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-22,189.38
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-23,172.13
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-24,176.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-25,253.65
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-26,305.11
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-27,329.55
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-28,326.18
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-29,191.57
county,Jackson County,driving,NA,Wisconsin,United States,2020-06-30,191.52
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-01,245.45
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-02,330.67
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-03,368.88
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-04,260.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-05,401.24
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-06,247.7
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-07,205
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-08,215.17
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-09,220.28
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-10,357.7
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-11,314.89
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-12,319.16
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-13,223.93
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-14,174.55
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-15,187.53
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-16,243.09
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-17,343.71
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-18,326.18
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-19,313.54
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-20,205.9
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-21,168.2
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-22,195.56
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-23,258.82
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-24,442.75
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-25,363.43
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-26,323.99
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-27,222.3
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-28,186.35
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-29,215.79
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-30,264.55
county,Jackson County,driving,NA,Wisconsin,United States,2020-07-31,349.38
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-01,339.38
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-02,329.44
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-03,209.61
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-04,195.73
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-05,207.02
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-06,254.16
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-07,342.3
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-08,327.64
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-09,327.47
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-10,201.52
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-11,188.99
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-12,206.85
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-13,251.91
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-14,343.6
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-15,312.08
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-16,335.9
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-17,215.45
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-18,185.34
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-19,198.82
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-20,254.27
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-21,328.71
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-22,283.2
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-23,312.25
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-24,204.83
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-25,184.78
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-26,201.18
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-27,232.47
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-28,298.76
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-29,286.74
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-30,289.38
county,Jackson County,driving,NA,Wisconsin,United States,2020-08-31,169.33
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-01,143.99
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-02,158.48
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-03,199.89
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-04,342.19
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-05,306.12
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-06,263.48
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-07,302.75
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-08,149.66
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-09,135.62
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-10,158.93
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-11,236.29
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-12,230.39
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-13,214.27
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-14,150.17
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-15,136.57
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-16,143.09
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-17,177.87
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-18,264.72
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-19,250.84
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-20,245.22
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-21,142.75
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-22,133.54
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-23,141.52
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-24,174.83
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-25,264.16
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-26,234.1
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-27,216.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-28,136.63
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-29,125.06
county,Jackson County,driving,NA,Wisconsin,United States,2020-09-30,124.55
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-01,169.44
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-02,232.58
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-03,202.08
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-04,218.6
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-05,142.3
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-06,123.76
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-07,140.9
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-08,165.96
county,Jackson County,driving,NA,Wisconsin,United States,2020-10-09,265.9
