geo_type,region,transportation_type,alternative_name,sub.region,country,date,relative_mobility
county,Maricopa County,walking,NA,Arizona,United States,2020-07-24,114.02
county,Maricopa County,walking,NA,Arizona,United States,2020-07-25,105.98
county,Maricopa County,walking,NA,Arizona,United States,2020-07-26,77.61
county,Maricopa County,walking,NA,Arizona,United States,2020-07-27,95.24
county,Maricopa County,walking,NA,Arizona,United States,2020-07-28,98.61
county,Maricopa County,walking,NA,Arizona,United States,2020-07-29,102.27
county,Maricopa County,walking,NA,Arizona,United States,2020-07-30,105.85
county,Maricopa County,walking,NA,Arizona,United States,2020-07-31,116.66
county,Maricopa County,walking,NA,Arizona,United States,2020-08-01,108.53
county,Maricopa County,walking,NA,Arizona,United States,2020-08-02,79.17
county,Maricopa County,walking,NA,Arizona,United States,2020-08-03,99.36
county,Maricopa County,walking,NA,Arizona,United States,2020-08-04,101.19
county,Maricopa County,walking,NA,Arizona,United States,2020-08-05,102.75
county,Maricopa County,walking,NA,Arizona,United States,2020-08-06,102.63
county,Maricopa County,walking,NA,Arizona,United States,2020-08-07,121.59
county,Maricopa County,walking,NA,Arizona,United States,2020-08-08,112.19
county,Maricopa County,walking,NA,Arizona,United States,2020-08-09,80.11
county,Maricopa County,walking,NA,Arizona,United States,2020-08-10,95.67
county,Maricopa County,walking,NA,Arizona,United States,2020-08-11,98.61
county,Maricopa County,walking,NA,Arizona,United States,2020-08-12,103.89
county,Maricopa County,walking,NA,Arizona,United States,2020-08-13,105.98
county,Maricopa County,walking,NA,Arizona,United States,2020-08-14,127.59
county,Maricopa County,walking,NA,Arizona,United States,2020-08-15,122.62
county,Maricopa County,walking,NA,Arizona,United States,2020-08-16,89.27
county,Maricopa County,walking,NA,Arizona,United States,2020-08-17,109.07
county,Maricopa County,walking,NA,Arizona,United States,2020-08-18,111.88
county,Maricopa County,walking,NA,Arizona,United States,2020-08-19,114.28
county,Maricopa County,walking,NA,Arizona,United States,2020-08-20,115.26
county,Maricopa County,walking,NA,Arizona,United States,2020-08-21,130.9
county,Maricopa County,walking,NA,Arizona,United States,2020-08-22,126.2
county,Maricopa County,walking,NA,Arizona,United States,2020-08-23,89.21
county,Maricopa County,walking,NA,Arizona,United States,2020-08-24,104.86
county,Maricopa County,walking,NA,Arizona,United States,2020-08-25,105.1
county,Maricopa County,walking,NA,Arizona,United States,2020-08-26,107.83
county,Maricopa County,walking,NA,Arizona,United States,2020-08-27,107.62
county,Maricopa County,walking,NA,Arizona,United States,2020-08-28,125.6
county,Maricopa County,walking,NA,Arizona,United States,2020-08-29,122.15
county,Maricopa County,walking,NA,Arizona,United States,2020-08-30,86.86
county,Maricopa County,walking,NA,Arizona,United States,2020-08-31,102.54
county,Maricopa County,walking,NA,Arizona,United States,2020-09-01,107.83
county,Maricopa County,walking,NA,Arizona,United States,2020-09-02,109.9
county,Maricopa County,walking,NA,Arizona,United States,2020-09-03,111.84
county,Maricopa County,walking,NA,Arizona,United States,2020-09-04,130.7
county,Maricopa County,walking,NA,Arizona,United States,2020-09-05,122.67
county,Maricopa County,walking,NA,Arizona,United States,2020-09-06,93
county,Maricopa County,walking,NA,Arizona,United States,2020-09-07,89.98
county,Maricopa County,walking,NA,Arizona,United States,2020-09-08,100.62
county,Maricopa County,walking,NA,Arizona,United States,2020-09-09,108.31
county,Maricopa County,walking,NA,Arizona,United States,2020-09-10,110.13
county,Maricopa County,walking,NA,Arizona,United States,2020-09-11,127.94
county,Maricopa County,walking,NA,Arizona,United States,2020-09-12,128.98
county,Maricopa County,walking,NA,Arizona,United States,2020-09-13,88.43
county,Maricopa County,walking,NA,Arizona,United States,2020-09-14,103.16
county,Maricopa County,walking,NA,Arizona,United States,2020-09-15,106.55
county,Maricopa County,walking,NA,Arizona,United States,2020-09-16,109.01
county,Maricopa County,walking,NA,Arizona,United States,2020-09-17,113.41
county,Maricopa County,walking,NA,Arizona,United States,2020-09-18,133.17
county,Maricopa County,walking,NA,Arizona,United States,2020-09-19,133.2
county,Maricopa County,walking,NA,Arizona,United States,2020-09-20,92.47
county,Maricopa County,walking,NA,Arizona,United States,2020-09-21,102.28
county,Maricopa County,walking,NA,Arizona,United States,2020-09-22,105.83
county,Maricopa County,walking,NA,Arizona,United States,2020-09-23,106.87
county,Maricopa County,walking,NA,Arizona,United States,2020-09-24,109.91
county,Maricopa County,walking,NA,Arizona,United States,2020-09-25,132.36
county,Maricopa County,walking,NA,Arizona,United States,2020-09-26,131.91
county,Maricopa County,walking,NA,Arizona,United States,2020-09-27,89.85
county,Maricopa County,walking,NA,Arizona,United States,2020-09-28,102.02
county,Maricopa County,walking,NA,Arizona,United States,2020-09-29,104.18
county,Maricopa County,walking,NA,Arizona,United States,2020-09-30,107.49
county,Maricopa County,walking,NA,Arizona,United States,2020-10-01,113.76
county,Maricopa County,walking,NA,Arizona,United States,2020-10-02,132.03
county,Maricopa County,walking,NA,Arizona,United States,2020-10-03,132.28
county,Maricopa County,walking,NA,Arizona,United States,2020-10-04,90.34
county,Maricopa County,walking,NA,Arizona,United States,2020-10-05,101.46
county,Maricopa County,walking,NA,Arizona,United States,2020-10-06,103.73
county,Maricopa County,walking,NA,Arizona,United States,2020-10-07,107.56
county,Maricopa County,walking,NA,Arizona,United States,2020-10-08,110.76
county,Maricopa County,walking,NA,Arizona,United States,2020-10-09,130.39
county,Maricopa County,walking,NA,Arizona,United States,2020-10-10,132.53
county,Maricopa County,walking,NA,Arizona,United States,2020-10-11,90.67
county,Maricopa County,walking,NA,Arizona,United States,2020-10-12,102.39
county,Maricopa County,walking,NA,Arizona,United States,2020-10-13,103.96
county,Maricopa County,walking,NA,Arizona,United States,2020-10-14,107.77
county,Maricopa County,walking,NA,Arizona,United States,2020-10-15,111.39
county,Maricopa County,walking,NA,Arizona,United States,2020-10-16,135.56
county,Maricopa County,walking,NA,Arizona,United States,2020-10-17,137.9
county,Maricopa County,walking,NA,Arizona,United States,2020-10-18,95.21
county,Maricopa County,walking,NA,Arizona,United States,2020-10-19,102.42
county,Maricopa County,walking,NA,Arizona,United States,2020-10-20,103.96
county,Maricopa County,walking,NA,Arizona,United States,2020-10-21,107.98
county,Maricopa County,walking,NA,Arizona,United States,2020-10-22,112.23
county,Maricopa County,walking,NA,Arizona,United States,2020-10-23,138.12
county,Maricopa County,walking,NA,Arizona,United States,2020-10-24,141.46
county,Maricopa County,walking,NA,Arizona,United States,2020-10-25,94.74
county,Maricopa County,walking,NA,Arizona,United States,2020-10-26,102.37
county,Maricopa County,walking,NA,Arizona,United States,2020-10-27,104.51
county,Maricopa County,walking,NA,Arizona,United States,2020-10-28,109.57
county,Maricopa County,walking,NA,Arizona,United States,2020-10-29,114.74
county,Maricopa County,walking,NA,Arizona,United States,2020-10-30,141.06
county,Maricopa County,walking,NA,Arizona,United States,2020-10-31,159.86
county,Maricopa County,walking,NA,Arizona,United States,2020-11-01,94.31
county,Maricopa County,walking,NA,Arizona,United States,2020-11-02,99.92
county,Maricopa County,walking,NA,Arizona,United States,2020-11-03,103.66
county,Maricopa County,walking,NA,Arizona,United States,2020-11-04,97.98
county,Maricopa County,walking,NA,Arizona,United States,2020-11-05,106.44
county,Maricopa County,walking,NA,Arizona,United States,2020-11-06,131.32
county,Maricopa County,walking,NA,Arizona,United States,2020-11-07,134.2
county,Maricopa County,walking,NA,Arizona,United States,2020-11-08,89
county,Maricopa County,walking,NA,Arizona,United States,2020-11-09,96.71
county,Maricopa County,walking,NA,Arizona,United States,2020-11-10,100.94
county,Maricopa County,walking,NA,Arizona,United States,2020-11-11,110.38
county,Maricopa County,walking,NA,Arizona,United States,2020-11-12,96.07
county,Maricopa County,walking,NA,Arizona,United States,2020-11-13,129.83
county,Maricopa County,walking,NA,Arizona,United States,2020-11-14,132.7
county,Maricopa County,walking,NA,Arizona,United States,2020-11-15,89.15
county,Maricopa County,walking,NA,Arizona,United States,2020-11-16,96.78
county,Maricopa County,walking,NA,Arizona,United States,2020-11-17,99.23
county,Maricopa County,walking,NA,Arizona,United States,2020-11-18,102.71
county,Maricopa County,walking,NA,Arizona,United States,2020-11-19,108.59
county,Maricopa County,walking,NA,Arizona,United States,2020-11-20,128.3
county,Maricopa County,walking,NA,Arizona,United States,2020-11-21,127.85
county,Maricopa County,walking,NA,Arizona,United States,2020-11-22,89.23
county,Maricopa County,walking,NA,Arizona,United States,2020-11-23,103.89
county,Maricopa County,walking,NA,Arizona,United States,2020-11-24,109.74
county,Maricopa County,walking,NA,Arizona,United States,2020-11-25,119.73
county,Maricopa County,walking,NA,Arizona,United States,2020-11-26,56.87
county,Maricopa County,walking,NA,Arizona,United States,2020-11-27,110.56
county,Maricopa County,walking,NA,Arizona,United States,2020-11-28,112.94
county,Maricopa County,walking,NA,Arizona,United States,2020-11-29,81.5
county,Maricopa County,walking,NA,Arizona,United States,2020-11-30,99.96
county,Maricopa County,walking,NA,Arizona,United States,2020-12-01,100.81
county,Maricopa County,walking,NA,Arizona,United States,2020-12-02,104.31
county,Maricopa County,walking,NA,Arizona,United States,2020-12-03,107.09
county,Maricopa County,walking,NA,Arizona,United States,2020-12-04,127.81
county,Maricopa County,walking,NA,Arizona,United States,2020-12-05,131.25
county,Maricopa County,walking,NA,Arizona,United States,2020-12-06,85.83
county,Maricopa County,walking,NA,Arizona,United States,2020-12-07,102.77
county,Maricopa County,walking,NA,Arizona,United States,2020-12-08,105.13
county,Maricopa County,walking,NA,Arizona,United States,2020-12-09,106.88
county,Maricopa County,walking,NA,Arizona,United States,2020-12-10,104.85
county,Maricopa County,walking,NA,Arizona,United States,2020-12-11,131.36
county,Maricopa County,walking,NA,Arizona,United States,2020-12-12,133.68
county,Maricopa County,walking,NA,Arizona,United States,2020-12-13,88.84
county,Maricopa County,walking,NA,Arizona,United States,2020-12-14,104.14
county,Maricopa County,walking,NA,Arizona,United States,2020-12-15,108.11
county,Maricopa County,walking,NA,Arizona,United States,2020-12-16,111.06
county,Maricopa County,walking,NA,Arizona,United States,2020-12-17,112.76
county,Maricopa County,walking,NA,Arizona,United States,2020-12-18,136.6
county,Maricopa County,walking,NA,Arizona,United States,2020-12-19,136.09
county,Maricopa County,walking,NA,Arizona,United States,2020-12-20,95.41
county,Maricopa County,walking,NA,Arizona,United States,2020-12-21,125.45
county,Maricopa County,walking,NA,Arizona,United States,2020-12-22,125.25
county,Maricopa County,walking,NA,Arizona,United States,2020-12-23,129.49
county,Maricopa County,walking,NA,Arizona,United States,2020-12-24,99.23
county,Maricopa County,walking,NA,Arizona,United States,2020-12-25,47.4
county,Maricopa County,walking,NA,Arizona,United States,2020-12-26,96.26
county,Maricopa County,walking,NA,Arizona,United States,2020-12-27,85.53
county,Maricopa County,walking,NA,Arizona,United States,2020-12-28,104.84
county,Maricopa County,walking,NA,Arizona,United States,2020-12-29,113.52
county,Maricopa County,walking,NA,Arizona,United States,2020-12-30,119.55
county,Maricopa County,walking,NA,Arizona,United States,2020-12-31,123.96
county,Maricopa County,walking,NA,Arizona,United States,2021-01-01,95.3
county,Maricopa County,walking,NA,Arizona,United States,2021-01-02,110.34
county,Maricopa County,walking,NA,Arizona,United States,2021-01-03,83.62
county,Maricopa County,walking,NA,Arizona,United States,2021-01-04,102.03
county,Maricopa County,walking,NA,Arizona,United States,2021-01-05,101.49
county,Maricopa County,walking,NA,Arizona,United States,2021-01-06,99.2
county,Maricopa County,walking,NA,Arizona,United States,2021-01-07,100.64
county,Maricopa County,walking,NA,Arizona,United States,2021-01-08,118.52
county,Maricopa County,walking,NA,Arizona,United States,2021-01-09,123.14
county,Maricopa County,walking,NA,Arizona,United States,2021-01-10,87.79
county,Maricopa County,walking,NA,Arizona,United States,2021-01-11,100.61
county,Maricopa County,walking,NA,Arizona,United States,2021-01-12,100.36
county,Maricopa County,walking,NA,Arizona,United States,2021-01-13,101.31
county,Maricopa County,walking,NA,Arizona,United States,2021-01-14,103.94
county,Maricopa County,walking,NA,Arizona,United States,2021-01-15,127.01
county,Maricopa County,walking,NA,Arizona,United States,2021-01-16,132.02
county,Maricopa County,walking,NA,Arizona,United States,2021-01-17,100.01
county,Maricopa County,walking,NA,Arizona,United States,2021-01-18,104.43
county,Maricopa County,walking,NA,Arizona,United States,2021-01-19,96.38
county,Maricopa County,walking,NA,Arizona,United States,2021-01-20,99.54
county,Maricopa County,walking,NA,Arizona,United States,2021-01-21,100.57
county,Maricopa County,walking,NA,Arizona,United States,2021-01-22,121.36
county,Maricopa County,walking,NA,Arizona,United States,2021-01-23,121.96
county,Maricopa County,walking,NA,Arizona,United States,2021-01-24,79.58
county,Maricopa County,walking,NA,Arizona,United States,2021-01-25,87.21
county,Maricopa County,walking,NA,Arizona,United States,2021-01-26,93.31
county,Maricopa County,walking,NA,Arizona,United States,2021-01-27,100.12
county,Maricopa County,walking,NA,Arizona,United States,2021-01-28,104.1
county,Maricopa County,walking,NA,Arizona,United States,2021-01-29,119.91
county,Maricopa County,walking,NA,Arizona,United States,2021-01-30,132.5
county,Maricopa County,walking,NA,Arizona,United States,2021-01-31,94.05
county,Maricopa County,walking,NA,Arizona,United States,2021-02-01,97.58
county,Maricopa County,walking,NA,Arizona,United States,2021-02-02,102.17
county,Maricopa County,walking,NA,Arizona,United States,2021-02-03,103.87
county,Maricopa County,walking,NA,Arizona,United States,2021-02-04,108.9
county,Maricopa County,walking,NA,Arizona,United States,2021-02-05,133.75
county,Maricopa County,walking,NA,Arizona,United States,2021-02-06,136.64
county,Maricopa County,walking,NA,Arizona,United States,2021-02-07,89.13
county,Maricopa County,walking,NA,Arizona,United States,2021-02-08,102.19
county,Maricopa County,walking,NA,Arizona,United States,2021-02-09,101.3
county,Maricopa County,walking,NA,Arizona,United States,2021-02-10,106.47
county,Maricopa County,walking,NA,Arizona,United States,2021-02-11,115.27
county,Maricopa County,walking,NA,Arizona,United States,2021-02-12,144.5
county,Maricopa County,walking,NA,Arizona,United States,2021-02-13,156.61
county,Maricopa County,walking,NA,Arizona,United States,2021-02-14,126.28
county,Maricopa County,walking,NA,Arizona,United States,2021-02-15,104.88
county,Maricopa County,walking,NA,Arizona,United States,2021-02-16,108.24
county,Maricopa County,walking,NA,Arizona,United States,2021-02-17,109.31
county,Maricopa County,walking,NA,Arizona,United States,2021-02-18,112.79
county,Maricopa County,walking,NA,Arizona,United States,2021-02-19,135.61
county,Maricopa County,walking,NA,Arizona,United States,2021-02-20,145.07
county,Maricopa County,walking,NA,Arizona,United States,2021-02-21,102.98
county,Maricopa County,walking,NA,Arizona,United States,2021-02-22,105.13
county,Maricopa County,walking,NA,Arizona,United States,2021-02-23,107.38
county,Maricopa County,walking,NA,Arizona,United States,2021-02-24,112.88
county,Maricopa County,walking,NA,Arizona,United States,2021-02-25,115.35
county,Maricopa County,walking,NA,Arizona,United States,2021-02-26,141.23
county,Maricopa County,walking,NA,Arizona,United States,2021-02-27,149.7
county,Maricopa County,walking,NA,Arizona,United States,2021-02-28,103.25
county,Maricopa County,walking,NA,Arizona,United States,2021-03-01,109.07
county,Maricopa County,walking,NA,Arizona,United States,2021-03-02,108.2
county,Maricopa County,walking,NA,Arizona,United States,2021-03-03,112.81
county,Maricopa County,walking,NA,Arizona,United States,2021-03-04,121.48
county,Maricopa County,walking,NA,Arizona,United States,2021-03-05,152.8
county,Maricopa County,walking,NA,Arizona,United States,2021-03-06,159.8
county,Mohave County,driving,NA,Arizona,United States,2020-01-13,100
county,Mohave County,driving,NA,Arizona,United States,2020-01-14,99.25
county,Mohave County,driving,NA,Arizona,United States,2020-01-15,106.03
county,Mohave County,driving,NA,Arizona,United States,2020-01-16,115.89
county,Mohave County,driving,NA,Arizona,United States,2020-01-17,157.97
county,Mohave County,driving,NA,Arizona,United States,2020-01-18,142.71
county,Mohave County,driving,NA,Arizona,United States,2020-01-19,128.34
county,Mohave County,driving,NA,Arizona,United States,2020-01-20,130.85
county,Mohave County,driving,NA,Arizona,United States,2020-01-21,102.44
county,Mohave County,driving,NA,Arizona,United States,2020-01-22,100.34
county,Mohave County,driving,NA,Arizona,United States,2020-01-23,111.04
county,Mohave County,driving,NA,Arizona,United States,2020-01-24,134.73
county,Mohave County,driving,NA,Arizona,United States,2020-01-25,126.07
county,Mohave County,driving,NA,Arizona,United States,2020-01-26,114.04
county,Mohave County,driving,NA,Arizona,United States,2020-01-27,105.26
county,Mohave County,driving,NA,Arizona,United States,2020-01-28,101.01
county,Mohave County,driving,NA,Arizona,United States,2020-01-29,103.17
county,Mohave County,driving,NA,Arizona,United States,2020-01-30,116.76
county,Mohave County,driving,NA,Arizona,United States,2020-01-31,138.11
county,Mohave County,driving,NA,Arizona,United States,2020-02-01,122
county,Mohave County,driving,NA,Arizona,United States,2020-02-02,99.36
county,Mohave County,driving,NA,Arizona,United States,2020-02-03,109.54
county,Mohave County,driving,NA,Arizona,United States,2020-02-04,100.83
county,Mohave County,driving,NA,Arizona,United States,2020-02-05,104.94
county,Mohave County,driving,NA,Arizona,United States,2020-02-06,115.28
county,Mohave County,driving,NA,Arizona,United States,2020-02-07,143.44
county,Mohave County,driving,NA,Arizona,United States,2020-02-08,127.05
county,Mohave County,driving,NA,Arizona,United States,2020-02-09,121.09
county,Mohave County,driving,NA,Arizona,United States,2020-02-10,113.58
county,Mohave County,driving,NA,Arizona,United States,2020-02-11,108.74
county,Mohave County,driving,NA,Arizona,United States,2020-02-12,115.41
county,Mohave County,driving,NA,Arizona,United States,2020-02-13,136.68
county,Mohave County,driving,NA,Arizona,United States,2020-02-14,177.8
county,Mohave County,driving,NA,Arizona,United States,2020-02-15,180.24
county,Mohave County,driving,NA,Arizona,United States,2020-02-16,163.41
county,Mohave County,driving,NA,Arizona,United States,2020-02-17,160.23
county,Mohave County,driving,NA,Arizona,United States,2020-02-18,119.6
county,Mohave County,driving,NA,Arizona,United States,2020-02-19,121.58
county,Mohave County,driving,NA,Arizona,United States,2020-02-20,136.53
county,Mohave County,driving,NA,Arizona,United States,2020-02-21,164.83
county,Mohave County,driving,NA,Arizona,United States,2020-02-22,141.59
county,Mohave County,driving,NA,Arizona,United States,2020-02-23,140.84
county,Mohave County,driving,NA,Arizona,United States,2020-02-24,124.68
county,Mohave County,driving,NA,Arizona,United States,2020-02-25,116.73
county,Mohave County,driving,NA,Arizona,United States,2020-02-26,117.85
county,Mohave County,driving,NA,Arizona,United States,2020-02-27,134.06
county,Mohave County,driving,NA,Arizona,United States,2020-02-28,162.3
county,Mohave County,driving,NA,Arizona,United States,2020-02-29,148.45
county,Mohave County,driving,NA,Arizona,United States,2020-03-01,146.17
county,Mohave County,driving,NA,Arizona,United States,2020-03-02,124.86
county,Mohave County,driving,NA,Arizona,United States,2020-03-03,119.86
county,Mohave County,driving,NA,Arizona,United States,2020-03-04,122.7
county,Mohave County,driving,NA,Arizona,United States,2020-03-05,147.59
county,Mohave County,driving,NA,Arizona,United States,2020-03-06,180.73
county,Mohave County,driving,NA,Arizona,United States,2020-03-07,165.83
county,Mohave County,driving,NA,Arizona,United States,2020-03-08,158.72
county,Mohave County,driving,NA,Arizona,United States,2020-03-09,145.64
county,Mohave County,driving,NA,Arizona,United States,2020-03-10,129.31
county,Mohave County,driving,NA,Arizona,United States,2020-03-11,129.82
county,Mohave County,driving,NA,Arizona,United States,2020-03-12,138.99
county,Mohave County,driving,NA,Arizona,United States,2020-03-13,168.96
county,Mohave County,driving,NA,Arizona,United States,2020-03-14,156.9
county,Mohave County,driving,NA,Arizona,United States,2020-03-15,146.09
county,Mohave County,driving,NA,Arizona,United States,2020-03-16,130.09
county,Mohave County,driving,NA,Arizona,United States,2020-03-17,122.98
county,Mohave County,driving,NA,Arizona,United States,2020-03-18,108.69
county,Mohave County,driving,NA,Arizona,United States,2020-03-19,113.06
county,Mohave County,driving,NA,Arizona,United States,2020-03-20,113.41
county,Mohave County,driving,NA,Arizona,United States,2020-03-21,98.51
county,Mohave County,driving,NA,Arizona,United States,2020-03-22,79.61
county,Mohave County,driving,NA,Arizona,United States,2020-03-23,81.74
county,Mohave County,driving,NA,Arizona,United States,2020-03-24,80.79
county,Mohave County,driving,NA,Arizona,United States,2020-03-25,79.35
county,Mohave County,driving,NA,Arizona,United States,2020-03-26,81.12
county,Mohave County,driving,NA,Arizona,United States,2020-03-27,89.13
county,Mohave County,driving,NA,Arizona,United States,2020-03-28,83.87
county,Mohave County,driving,NA,Arizona,United States,2020-03-29,67.14
county,Mohave County,driving,NA,Arizona,United States,2020-03-30,73.68
county,Mohave County,driving,NA,Arizona,United States,2020-03-31,76.06
county,Mohave County,driving,NA,Arizona,United States,2020-04-01,75.18
county,Mohave County,driving,NA,Arizona,United States,2020-04-02,76.83
county,Mohave County,driving,NA,Arizona,United States,2020-04-03,85.83
county,Mohave County,driving,NA,Arizona,United States,2020-04-04,79.54
county,Mohave County,driving,NA,Arizona,United States,2020-04-05,63.54
county,Mohave County,driving,NA,Arizona,United States,2020-04-06,70.38
county,Mohave County,driving,NA,Arizona,United States,2020-04-07,70.65
county,Mohave County,driving,NA,Arizona,United States,2020-04-08,66.65
county,Mohave County,driving,NA,Arizona,United States,2020-04-09,74.03
county,Mohave County,driving,NA,Arizona,United States,2020-04-10,85.4
county,Mohave County,driving,NA,Arizona,United States,2020-04-11,77.38
county,Mohave County,driving,NA,Arizona,United States,2020-04-12,55.85
county,Mohave County,driving,NA,Arizona,United States,2020-04-13,74.89
county,Mohave County,driving,NA,Arizona,United States,2020-04-14,72.34
county,Mohave County,driving,NA,Arizona,United States,2020-04-15,81.96
county,Mohave County,driving,NA,Arizona,United States,2020-04-16,83.64
county,Mohave County,driving,NA,Arizona,United States,2020-04-17,100.05
county,Mohave County,driving,NA,Arizona,United States,2020-04-18,93.46
county,Mohave County,driving,NA,Arizona,United States,2020-04-19,78.28
county,Mohave County,driving,NA,Arizona,United States,2020-04-20,85.34
county,Mohave County,driving,NA,Arizona,United States,2020-04-21,84.86
county,Mohave County,driving,NA,Arizona,United States,2020-04-22,87.37
county,Mohave County,driving,NA,Arizona,United States,2020-04-23,99.9
county,Mohave County,driving,NA,Arizona,United States,2020-04-24,116.86
county,Mohave County,driving,NA,Arizona,United States,2020-04-25,119.13
county,Mohave County,driving,NA,Arizona,United States,2020-04-26,97.27
county,Mohave County,driving,NA,Arizona,United States,2020-04-27,95.95
county,Mohave County,driving,NA,Arizona,United States,2020-04-28,97.13
county,Mohave County,driving,NA,Arizona,United States,2020-04-29,96.41
county,Mohave County,driving,NA,Arizona,United States,2020-04-30,103.41
county,Mohave County,driving,NA,Arizona,United States,2020-05-01,134.44
county,Mohave County,driving,NA,Arizona,United States,2020-05-02,138.36
county,Mohave County,driving,NA,Arizona,United States,2020-05-03,118.46
county,Mohave County,driving,NA,Arizona,United States,2020-05-04,109.74
county,Mohave County,driving,NA,Arizona,United States,2020-05-05,102.63
county,Mohave County,driving,NA,Arizona,United States,2020-05-06,105.67
county,Mohave County,driving,NA,Arizona,United States,2020-05-07,114.32
county,Mohave County,driving,NA,Arizona,United States,2020-05-08,140.73
county,Mohave County,driving,NA,Arizona,United States,2020-05-09,143.21
county,Mohave County,driving,NA,Arizona,United States,2020-05-10,112.9
county,Mohave County,driving,NA,Arizona,United States,2020-05-11,NA
county,Mohave County,driving,NA,Arizona,United States,2020-05-12,NA
county,Mohave County,driving,NA,Arizona,United States,2020-05-13,121.5
county,Mohave County,driving,NA,Arizona,United States,2020-05-14,132.9
county,Mohave County,driving,NA,Arizona,United States,2020-05-15,169.92
county,Mohave County,driving,NA,Arizona,United States,2020-05-16,178.84
county,Mohave County,driving,NA,Arizona,United States,2020-05-17,158.18
county,Mohave County,driving,NA,Arizona,United States,2020-05-18,137.24
county,Mohave County,driving,NA,Arizona,United States,2020-05-19,132.11
county,Mohave County,driving,NA,Arizona,United States,2020-05-20,137.23
county,Mohave County,driving,NA,Arizona,United States,2020-05-21,168.58
county,Mohave County,driving,NA,Arizona,United States,2020-05-22,236.6
county,Mohave County,driving,NA,Arizona,United States,2020-05-23,249.64
county,Mohave County,driving,NA,Arizona,United States,2020-05-24,234.4
county,Mohave County,driving,NA,Arizona,United States,2020-05-25,221.94
county,Mohave County,driving,NA,Arizona,United States,2020-05-26,150.89
county,Mohave County,driving,NA,Arizona,United States,2020-05-27,146.34
county,Mohave County,driving,NA,Arizona,United States,2020-05-28,159.64
county,Mohave County,driving,NA,Arizona,United States,2020-05-29,191.03
county,Mohave County,driving,NA,Arizona,United States,2020-05-30,199.64
county,Mohave County,driving,NA,Arizona,United States,2020-05-31,169.8
county,Mohave County,driving,NA,Arizona,United States,2020-06-01,145.18
county,Mohave County,driving,NA,Arizona,United States,2020-06-02,131.57
county,Mohave County,driving,NA,Arizona,United States,2020-06-03,138.21
county,Mohave County,driving,NA,Arizona,United States,2020-06-04,155.98
county,Mohave County,driving,NA,Arizona,United States,2020-06-05,202.83
county,Mohave County,driving,NA,Arizona,United States,2020-06-06,222.27
county,Mohave County,driving,NA,Arizona,United States,2020-06-07,200.27
county,Mohave County,driving,NA,Arizona,United States,2020-06-08,164.01
county,Mohave County,driving,NA,Arizona,United States,2020-06-09,152.26
county,Mohave County,driving,NA,Arizona,United States,2020-06-10,156.36
county,Mohave County,driving,NA,Arizona,United States,2020-06-11,178.35
county,Mohave County,driving,NA,Arizona,United States,2020-06-12,222.72
county,Mohave County,driving,NA,Arizona,United States,2020-06-13,231.9
county,Mohave County,driving,NA,Arizona,United States,2020-06-14,221.1
county,Mohave County,driving,NA,Arizona,United States,2020-06-15,178.36
county,Mohave County,driving,NA,Arizona,United States,2020-06-16,160.58
county,Mohave County,driving,NA,Arizona,United States,2020-06-17,162.49
county,Mohave County,driving,NA,Arizona,United States,2020-06-18,181.2
county,Mohave County,driving,NA,Arizona,United States,2020-06-19,225.16
county,Mohave County,driving,NA,Arizona,United States,2020-06-20,222.5
county,Mohave County,driving,NA,Arizona,United States,2020-06-21,200.75
county,Mohave County,driving,NA,Arizona,United States,2020-06-22,178.39
county,Mohave County,driving,NA,Arizona,United States,2020-06-23,162.78
county,Mohave County,driving,NA,Arizona,United States,2020-06-24,167.06
county,Mohave County,driving,NA,Arizona,United States,2020-06-25,185.81
county,Mohave County,driving,NA,Arizona,United States,2020-06-26,237.94
county,Mohave County,driving,NA,Arizona,United States,2020-06-27,234.36
county,Mohave County,driving,NA,Arizona,United States,2020-06-28,221.57
county,Mohave County,driving,NA,Arizona,United States,2020-06-29,181.8
county,Mohave County,driving,NA,Arizona,United States,2020-06-30,161.82
county,Mohave County,driving,NA,Arizona,United States,2020-07-01,174.67
county,Mohave County,driving,NA,Arizona,United States,2020-07-02,222.84
county,Mohave County,driving,NA,Arizona,United States,2020-07-03,254.2
county,Mohave County,driving,NA,Arizona,United States,2020-07-04,203.35
county,Mohave County,driving,NA,Arizona,United States,2020-07-05,233.21
county,Mohave County,driving,NA,Arizona,United States,2020-07-06,185.6
county,Mohave County,driving,NA,Arizona,United States,2020-07-07,162.01
county,Mohave County,driving,NA,Arizona,United States,2020-07-08,161.76
county,Mohave County,driving,NA,Arizona,United States,2020-07-09,171.56
county,Mohave County,driving,NA,Arizona,United States,2020-07-10,208.01
county,Mohave County,driving,NA,Arizona,United States,2020-07-11,196.6
county,Mohave County,driving,NA,Arizona,United States,2020-07-12,186.28
county,Mohave County,driving,NA,Arizona,United States,2020-07-13,160.56
county,Mohave County,driving,NA,Arizona,United States,2020-07-14,148.74
county,Mohave County,driving,NA,Arizona,United States,2020-07-15,153.55
county,Mohave County,driving,NA,Arizona,United States,2020-07-16,168.63
county,Mohave County,driving,NA,Arizona,United States,2020-07-17,204.48
county,Mohave County,driving,NA,Arizona,United States,2020-07-18,198.66
county,Mohave County,driving,NA,Arizona,United States,2020-07-19,187.42
county,Mohave County,driving,NA,Arizona,United States,2020-07-20,161.66
